N,W_mld,W_sld,K_mld,K_sld,damping,starts,converged_runs,all_converged,max_iterations,max_residual,solution_spread_inf
50,16.0,16.0,6,1,0.4,25,25,True,53,1.502867275071651e-12,2.9596880501969736e-12
50,16.0,16.0,6,3,0.4,25,25,True,54,1.467936883159382e-12,2.9426461267689774e-12
50,16.0,16.0,6,6,0.4,25,25,True,56,1.5160095401256513e-12,3.149702720861569e-12
51,4.0,4.0,1,1,0.4,25,25,True,54,1.454728402151763e-12,1.3505336307834473e-12
51,4.0,4.0,1,3,0.4,25,25,True,54,1.4619069843568866e-12,2.9332924977865105e-12
51,4.0,4.0,1,6,0.4,25,25,True,57,1.542210803506805e-12,3.189115638235762e-12
51,4.0,4.0,3,1,0.4,25,25,True,54,1.454728411892642e-12,1.3505336096076236e-12
51,4.0,4.0,3,3,0.4,25,25,True,54,1.3412188026862282e-12,2.677441601761643e-12
51,4.0,4.0,3,6,0.4,25,25,True,58,1.520672476829077e-12,3.2342462041867748e-12
51,4.0,4.0,6,1,0.4,25,25,True,54,1.4547284097750596e-12,1.3505336007137777e-12
51,4.0,4.0,6,3,0.4,25,25,True,53,1.4900511380311343e-12,2.9790753197644904e-12
51,4.0,4.0,6,6,0.4,25,25,True,57,1.4464263120572696e-12,2.866151760372304e-12
51,4.0,8.0,1,1,0.4,25,25,True,54,1.4811643665041396e-12,1.5735351389933872e-12
51,4.0,8.0,1,3,0.4,25,25,True,55,1.4613310561628623e-12,2.9582170046893452e-12
51,4.0,8.0,1,6,0.4,25,25,True,59,1.5554779686510756e-12,3.297417894287946e-12
51,4.0,8.0,3,1,0.4,25,25,True,54,1.4829300981622495e-12,1.5709814091963148e-12
51,4.0,8.0,3,3,0.4,25,25,True,55,1.5204504322241519e-12,3.070488308054564e-12
51,4.0,8.0,3,6,0.4,25,25,True,62,1.583788655779017e-12,3.495426170729843e-12
51,4.0,8.0,6,1,0.4,25,25,True,54,1.4827566258146518e-12,1.569400642428831e-12
51,4.0,8.0,6,3,0.4,25,25,True,54,1.4968720707386751e-12,3.002514903371889e-12
51,4.0,8.0,6,6,0.4,25,25,True,60,1.557920459305251e-12,3.3842928459648647e-12
51,4.0,16.0,1,1,0.4,25,25,True,54,1.4157008898507684e-12,2.554491340678311e-12
51,4.0,16.0,1,3,0.4,25,25,True,57,1.5427659150191175e-12,3.2059355170588333e-12
51,4.0,16.0,1,6,0.4,25,25,True,61,1.593669640698181e-12,3.348210597664547e-12
51,4.0,16.0,3,1,0.4,25,25,True,54,1.4898637878957288e-12,2.986735858634404e-12
51,4.0,16.0,3,3,0.4,25,25,True,58,1.4547807403175739e-12,3.1031288649785438e-12
51,4.0,16.0,3,6,0.4,25,25,True,68,1.639743896220125e-12,3.823386052204114e-12
51,4.0,16.0,6,1,0.4,25,25,True,53,1.5089665628131854e-12,3.0229777014945114e-12
51,4.0,16.0,6,3,0.4,25,25,True,57,1.532551863192566e-12,3.191807929070478e-12
51,4.0,16.0,6,6,0.4,25,25,True,68,1.6119328094532648e-12,3.812672400016481e-12
51,8.0,4.0,1,1,0.4,25,25,True,54,1.454728403845829e-12,1.3505336223131178e-12
51,8.0,4.0,1,3,0.4,25,25,True,54,1.484319611666507e-12,2.971699275544637e-12
51,8.0,4.0,1,6,0.4,25,25,True,55,1.510347402700063e-12,2.991218384096328e-12
51,8.0,4.0,3,1,0.4,25,25,True,54,1.454728411045609e-12,1.3505336083370742e-12
51,8.0,4.0,3,3,0.4,25,25,True,54,1.45013862029586e-12,2.897640460908235e-12
51,8.0,4.0,3,6,0.4,25,25,True,56,1.4548084958931895e-12,2.9605207174654424e-12
51,8.0,4.0,6,1,0.4,25,25,True,54,1.4547284123161584e-12,1.3505335825025693e-12
51,8.0,4.0,6,3,0.4,25,25,True,53,1.4480500132307839e-12,2.895940431901778e-12
51,8.0,4.0,6,6,0.4,25,25,True,55,1.5044077095183184e-12,2.9782565302838293e-12
51,8.0,8.0,1,1,0.4,25,25,True,54,1.4817780249337664e-12,1.5713329075406346e-12
51,8.0,8.0,1,3,0.4,25,25,True,54,1.4717671525943388e-12,2.934985587899064e-12
51,8.0,8.0,1,6,0.4,25,25,True,56,1.529498749874847e-12,2.95996560595313e-12
51,8.0,8.0,3,1,0.4,25,25,True,54,1.4826844179499643e-12,1.5699355877807353e-12
51,8.0,8.0,3,3,0.4,25,25,True,54,1.4848955398605312e-12,2.9100333254206134e-12
51,8.0,8.0,3,6,0.4,25,25,True,57,1.5508705430988812e-12,3.2510105718586146e-12
51,8.0,8.0,6,1,0.4,25,25,True,54,1.4825885744779166e-12,1.569125905598323e-12
51,8.0,8.0,6,3,0.4,25,25,True,54,1.4198781039809205e-12,2.738406723601372e-12
51,8.0,8.0,6,6,0.4,25,25,True,57,1.4685475058229258e-12,3.065270259838826e-12
51,8.0,16.0,1,1,0.4,25,25,True,53,1.4746467935644603e-12,2.8762131565329696e-12
51,8.0,16.0,1,3,0.4,25,25,True,55,1.4904744105592727e-12,2.934763543294139e-12
51,8.0,16.0,1,6,0.4,25,25,True,57,1.5453749391269866e-12,3.2210900613449667e-12
51,8.0,16.0,3,1,0.4,25,25,True,54,1.4678952497959585e-12,2.9198796158702578e-12
51,8.0,16.0,3,3,0.4,25,25,True,56,1.4832024497479779e-12,3.0259683647670954e-12
51,8.0,16.0,3,6,0.4,25,25,True,59,1.535549465359054e-12,3.3157920853454925e-12
51,8.0,16.0,6,1,0.4,25,25,True,53,1.488281720085638e-12,2.958910894079736e-12
51,8.0,16.0,6,3,0.4,25,25,True,55,1.4894474542614944e-12,2.8757551895353117e-12
51,8.0,16.0,6,6,0.4,25,25,True,60,1.518341008477364e-12,3.2470692801211953e-12
51,16.0,4.0,1,1,0.4,25,25,True,54,1.4547284123161584e-12,1.3505335952080635e-12
51,16.0,4.0,1,3,0.4,25,25,True,53,1.4501039258263404e-12,2.89503837569427e-12
51,16.0,4.0,1,6,0.4,25,25,True,54,1.4886702981442568e-12,3.005734550143302e-12
51,16.0,4.0,3,1,0.4,25,25,True,54,1.454728403845829e-12,1.3505335841966352e-12
51,16.0,4.0,3,3,0.4,25,25,True,53,1.4580212037706985e-12,2.900638063074723e-12
51,16.0,4.0,3,6,0.4,25,25,True,54,1.4749035326389048e-12,2.9773405962885136e-12
51,16.0,4.0,6,1,0.4,25,25,True,54,1.4547284025752795e-12,1.3505335841966352e-12
51,16.0,4.0,6,3,0.4,25,25,True,53,1.427101492534888e-12,2.8546817687491455e-12
51,16.0,4.0,6,6,0.4,25,25,True,54,1.5079326676215032e-12,3.0380697957355096e-12
51,16.0,8.0,1,1,0.4,25,25,True,54,1.4820985150959531e-12,1.5701305273313482e-12
51,16.0,8.0,1,3,0.4,25,25,True,54,1.4284129434827264e-12,2.778943741787998e-12
51,16.0,8.0,1,6,0.4,25,25,True,54,1.4560019856446615e-12,2.9539148904689227e-12
51,16.0,8.0,3,1,0.4,25,25,True,54,1.4825549642105695e-12,1.569394137215796e-12
51,16.0,8.0,3,3,0.4,25,25,True,54,1.41797684705125e-12,2.7919333511761124e-12
51,16.0,8.0,3,6,0.4,25,25,True,55,1.4511725154875421e-12,2.8760882564426993e-12
51,16.0,8.0,6,1,0.4,25,25,True,54,1.4825044403893317e-12,1.5689860435180725e-12
51,16.0,8.0,6,3,0.4,25,25,True,54,1.4556550409494662e-12,2.847971858344067e-12
51,16.0,8.0,6,6,0.4,25,25,True,55,1.482813871689359e-12,2.8750335445693054e-12
51,16.0,16.0,1,1,0.4,25,25,True,53,1.5036791256584081e-12,2.9694025016624437e-12
51,16.0,16.0,1,3,0.4,25,25,True,54,1.5030754418887682e-12,3.0199731604341196e-12
51,16.0,16.0,1,6,0.4,25,25,True,55,1.5120127372370007e-12,3.0290214780848146e-12
51,16.0,16.0,3,1,0.4,25,25,True,53,1.5067946890212625e-12,2.996089487616871e-12
51,16.0,16.0,3,3,0.4,25,25,True,54,1.4886980537198724e-12,2.930489184649332e-12
51,16.0,16.0,3,6,0.4,25,25,True,56,1.5395462682477046e-12,3.1273872380666035e-12
51,16.0,16.0,6,1,0.4,25,25,True,53,1.4778595014419693e-12,2.943874310989969e-12
51,16.0,16.0,6,3,0.4,25,25,True,54,1.447814090838051e-12,2.9029278980630124e-12
51,16.0,16.0,6,6,0.4,25,25,True,56,1.4744316878534391e-12,3.0668800832245324e-12
52,4.0,4.0,1,1,0.4,25,25,True,54,1.45476535481112e-12,1.3504546720661701e-12
52,4.0,4.0,1,3,0.4,25,25,True,54,1.453351328173369e-12,2.9141966617629578e-12
52,4.0,4.0,1,6,0.4,25,25,True,57,1.5091816685242065e-12,3.1213365225823964e-12
52,4.0,4.0,3,1,0.4,25,25,True,54,1.454765362857933e-12,1.350454665713423e-12
52,4.0,4.0,3,3,0.4,25,25,True,54,1.3292457412550363e-12,2.6537591568676078e-12
52,4.0,4.0,3,6,0.4,25,25,True,58,1.5515644324892719e-12,3.299527318034734e-12
52,4.0,4.0,6,1,0.4,25,25,True,54,1.4547653662460647e-12,1.3504546479257311e-12
52,4.0,4.0,6,3,0.4,25,25,True,53,1.4841912421292847e-12,2.9689722902404014e-12
52,4.0,4.0,6,6,0.4,25,25,True,56,1.527916682064756e-12,3.0495050928891487e-12
52,4.0,8.0,1,1,0.4,25,25,True,54,1.4895367925205072e-12,1.5568169583340952e-12
52,4.0,8.0,1,3,0.4,25,25,True,55,1.5170364964234295e-12,3.0911107007369765e-12
52,4.0,8.0,1,6,0.4,25,25,True,59,1.5672463327121022e-12,3.3217872896784684e-12
52,4.0,8.0,3,1,0.4,25,25,True,54,1.490977480367306e-12,1.5547218460559842e-12
52,4.0,8.0,3,3,0.4,25,25,True,55,1.4778178680785459e-12,2.985819924639088e-12
52,4.0,8.0,3,6,0.4,25,25,True,62,1.6055490270616701e-12,3.4253155867247642e-12
52,4.0,8.0,6,1,0.4,25,25,True,54,1.4908460750640007e-12,1.5534494263863552e-12
52,4.0,8.0,6,3,0.4,25,25,True,54,1.5000778397222803e-12,3.023609140839767e-12
52,4.0,8.0,6,6,0.4,25,25,True,60,1.5817347431834605e-12,3.3534286458802853e-12
52,4.0,16.0,1,1,0.4,25,25,True,54,1.4871021081219737e-12,2.8249069750074796e-12
52,4.0,16.0,1,3,0.4,25,25,True,57,1.4969137041020986e-12,3.1077918016819694e-12
52,4.0,16.0,1,6,0.4,25,25,True,61,1.5996093338799255e-12,3.2979174946490275e-12
52,4.0,16.0,3,1,0.4,25,25,True,54,1.5146287002387737e-12,2.9784785748887543e-12
52,4.0,16.0,3,3,0.4,25,25,True,58,1.5443202272535927e-12,3.2912006453500453e-12
52,4.0,16.0,3,6,0.4,25,25,True,67,1.633082558072374e-12,3.890110455984086e-12
52,4.0,16.0,6,1,0.4,25,25,True,53,1.4919662727486127e-12,2.9928351463759384e-12
52,4.0,16.0,6,3,0.4,25,25,True,56,1.4998280395417396e-12,3.11553560727873e-12
52,4.0,16.0,6,6,0.4,25,25,True,68,1.6219803278261224e-12,3.91719989778494e-12
52,8.0,4.0,1,1,0.4,25,25,True,54,1.4547653637049659e-12,1.35045465766661e-12
52,8.0,4.0,1,3,0.4,25,25,True,54,1.4744733212168626e-12,2.9564684034255606e-12
52,8.0,4.0,1,6,0.4,25,25,True,55,1.4983569940341113e-12,2.9644620092028617e-12
52,8.0,4.0,3,1,0.4,25,25,True,54,1.4547653814926578e-12,1.350454658513643e-12
52,8.0,4.0,3,3,0.4,25,25,True,54,1.4514153767741789e-12,2.8909444282909647e-12
52,8.0,4.0,3,6,0.4,25,25,True,56,1.5127898933542383e-12,2.994965386804438e-12
52,8.0,4.0,6,1,0.4,25,25,True,54,1.4547653734458448e-12,1.3504546475022147e-12
52,8.0,4.0,6,3,0.4,25,25,True,53,1.4450593499581998e-12,2.890999939442196e-12
52,8.0,4.0,6,6,0.4,25,25,True,55,1.4857004515533845e-12,2.934735787718523e-12
52,8.0,8.0,1,1,0.4,25,25,True,54,1.490035742360285e-12,1.5550273742281906e-12
52,8.0,8.0,1,3,0.4,25,25,True,54,1.459554699323462e-12,2.9085900354886007e-12
52,8.0,8.0,1,6,0.4,25,25,True,56,1.5140666498325572e-12,2.9278246493902316e-12
52,8.0,8.0,3,1,0.4,25,25,True,54,1.490786010263645e-12,1.5538796378083974e-12
52,8.0,8.0,3,3,0.4,25,25,True,54,1.508099201075197e-12,3.0079411184047444e-12
52,8.0,8.0,3,6,0.4,25,25,True,57,1.5469292513614619e-12,3.2260305538045486e-12
52,8.0,8.0,6,1,0.4,25,25,True,54,1.4907068635050535e-12,1.5532273817814302e-12
52,8.0,8.0,6,3,0.4,25,25,True,54,1.408997918339594e-12,2.718589242611813e-12
52,8.0,8.0,6,6,0.4,25,25,True,57,1.4291345884487328e-12,2.9790059308254513e-12
52,8.0,16.0,1,1,0.4,25,25,True,53,1.4802534198388173e-12,2.9744470775305842e-12
52,8.0,16.0,1,3,0.4,25,25,True,55,1.4693246619401634e-12,2.893685291383008e-12
52,8.0,16.0,1,6,0.4,25,25,True,57,1.522837411727096e-12,3.1762925623013416e-12
52,8.0,16.0,3,1,0.4,25,25,True,53,1.511089864347781e-12,3.0405400419653006e-12
52,8.0,16.0,3,3,0.4,25,25,True,56,1.5004386622052834e-12,3.0976887721578805e-12
52,8.0,16.0,3,6,0.4,25,25,True,59,1.4866996522755471e-12,3.205047338639133e-12
52,8.0,16.0,6,1,0.4,25,25,True,53,1.4657233760040356e-12,2.934673337673388e-12
52,8.0,16.0,6,3,0.4,25,25,True,55,1.5138446052276322e-12,2.86662360515777e-12
52,8.0,16.0,6,6,0.4,25,25,True,60,1.5555334798023068e-12,3.204603249429283e-12
52,16.0,4.0,1,1,0.4,25,25,True,54,1.4547653755634272e-12,1.3504546563960606e-12
52,16.0,4.0,1,3,0.4,25,25,True,53,1.4474983711654232e-12,2.8893970549503933e-12
52,16.0,4.0,1,6,0.4,25,25,True,54,1.482675093811281e-12,2.993327807843116e-12
52,16.0,4.0,3,1,0.4,25,25,True,54,1.4547653632814494e-12,1.3504546538549618e-12
52,16.0,4.0,3,3,0.4,25,25,True,53,1.4543713455772433e-12,2.894282036258744e-12
52,16.0,4.0,3,6,0.4,25,25,True,54,1.4615531007677873e-12,2.854716463218665e-12
52,16.0,4.0,6,1,0.4,25,25,True,54,1.4547653670930977e-12,1.3504546521608959e-12
52,16.0,4.0,6,3,0.4,25,25,True,53,1.4256408553681155e-12,2.852395403207808e-12
52,16.0,4.0,6,6,0.4,25,25,True,54,1.4966916594971735e-12,3.015449001608772e-12
52,16.0,8.0,1,1,0.4,25,25,True,54,1.4903046244990614e-12,1.5540481228260017e-12
52,16.0,8.0,1,3,0.4,25,25,True,54,1.4226259059668678e-12,2.7670227220610855e-12
52,16.0,8.0,1,6,0.4,25,25,True,54,1.4502288259166107e-12,2.9385383015778643e-12
52,16.0,8.0,3,1,0.4,25,25,True,54,1.4906754216420515e-12,1.5534427043328858e-12
52,16.0,8.0,3,3,0.4,25,25,True,54,1.4091228184298643e-12,2.7741420272064943e-12
52,16.0,8.0,3,6,0.4,25,25,True,55,1.5162870958818075e-12,3.0286329000261958e-12
52,16.0,8.0,6,1,0.4,25,25,True,54,1.4906485334281738e-12,1.5531144079150572e-12
52,16.0,8.0,6,3,0.4,25,25,True,54,1.5020068522275665e-12,2.8811397712047437e-12
52,16.0,8.0,6,6,0.4,25,25,True,55,1.4612200338603998e-12,2.8338997815069433e-12
52,16.0,16.0,1,1,0.4,25,25,True,53,1.4982112772621292e-12,3.01860619833505e-12
52,16.0,16.0,1,3,0.4,25,25,True,54,1.4926393454572917e-12,2.9985181004832384e-12
52,16.0,16.0,1,6,0.4,25,25,True,55,1.500688462385824e-12,3.0098146197587994e-12
52,16.0,16.0,3,1,0.4,25,25,True,53,1.4879208976026348e-12,2.962192990896284e-12
52,16.0,16.0,3,3,0.4,25,25,True,54,1.4690748617596228e-12,2.8905211557628263e-12
52,16.0,16.0,3,6,0.4,25,25,True,56,1.5265566588595902e-12,3.0923041904884485e-12
52,16.0,16.0,6,1,0.4,25,25,True,53,1.4563628081276647e-12,2.9050858940671276e-12
52,16.0,16.0,6,3,0.4,25,25,True,54,1.4302170558977423e-12,2.8659852269186104e-12
52,16.0,16.0,6,6,0.4,25,25,True,56,1.4381273949481965e-12,2.988886915744615e-12
53,4.0,4.0,1,1,0.4,25,25,True,54,1.4547946822681274e-12,1.3503920140744464e-12
53,4.0,4.0,1,3,0.4,25,25,True,54,1.4484732857589222e-12,2.897283107872184e-12
53,4.0,4.0,1,6,0.4,25,25,True,57,1.4787615576494773e-12,3.057110120607831e-12
53,4.0,4.0,3,1,0.4,25,25,True,54,1.4547947019616435e-12,1.3503920045453258e-12
53,4.0,4.0,3,3,0.4,25,25,True,54,1.3181053470923132e-12,2.631613676973288e-12
53,4.0,4.0,3,6,0.4,25,25,True,58,1.5000500841466646e-12,3.1855629245569617e-12
53,4.0,4.0,6,1,0.4,25,25,True,54,1.4547946892561493e-12,1.3503919907810404e-12
53,4.0,4.0,6,3,0.4,25,25,True,53,1.4786852298165343e-12,2.9594833528268083e-12
53,4.0,4.0,6,6,0.4,25,25,True,56,1.5275836151573685e-12,3.006261906079999e-12
53,4.0,8.0,1,1,0.4,25,25,True,54,1.497218364912567e-12,1.541534695032043e-12
53,4.0,8.0,1,3,0.4,25,25,True,55,1.4898082767444976e-12,3.0323799027343057e-12
53,4.0,8.0,1,6,0.4,25,25,True,59,1.5552004128949193e-12,3.3467673077325344e-12
53,4.0,8.0,3,1,0.4,25,25,True,54,1.4983981937166657e-12,1.539818186152564e-12
53,4.0,8.0,3,3,0.4,25,25,True,55,1.438238417250659e-12,2.906772045285777e-12
53,4.0,8.0,3,6,0.4,25,25,True,62,1.565247931267777e-12,3.293476602550527e-12
53,4.0,8.0,6,1,0.4,25,25,True,54,1.498296712393321e-12,1.5387855920034887e-12
53,4.0,8.0,6,3,0.4,25,25,True,54,1.4913903445545884e-12,2.9999336348396355e-12
53,4.0,8.0,6,6,0.4,25,25,True,60,1.501521129654293e-12,3.158973083117189e-12
53,4.0,16.0,1,1,0.4,25,25,True,54,1.4527823388732486e-12,2.8031674204065382e-12
53,4.0,16.0,1,3,0.4,25,25,True,57,1.5406009801210985e-12,3.1065705563548818e-12
53,4.0,16.0,1,6,0.4,25,25,True,61,1.5900614158681492e-12,3.236189094479869e-12
53,4.0,16.0,3,1,0.4,25,25,True,54,1.4741263765216672e-12,2.950834021575588e-12
53,4.0,16.0,3,3,0.4,25,25,True,58,1.5457635171856055e-12,3.2124858329041217e-12
53,4.0,16.0,3,6,0.4,25,25,True,67,1.6568413307993524e-12,3.946232229878888e-12
53,4.0,16.0,6,1,0.4,25,25,True,53,1.4867482245328745e-12,2.9626717745756537e-12
53,4.0,16.0,6,3,0.4,25,25,True,56,1.4820367155721215e-12,3.0237756742934607e-12
53,4.0,16.0,6,6,0.4,25,25,True,68,1.6284196213689484e-12,3.880895604879697e-12
53,8.0,4.0,1,1,0.4,25,25,True,54,1.4547946812093363e-12,1.3503920005219193e-12
53,8.0,4.0,1,3,0.4,25,25,True,54,1.4663825709249068e-12,2.9402591472660333e-12
53,8.0,4.0,1,6,0.4,25,25,True,55,1.486477607670622e-12,2.9380942123680143e-12
53,8.0,4.0,3,1,0.4,25,25,True,54,1.4547946894679075e-12,1.3503919928986227e-12
53,8.0,4.0,3,3,0.4,25,25,True,53,1.502117874530029e-12,3.006463134003212e-12
53,8.0,4.0,3,6,0.4,25,25,True,56,1.488198453358791e-12,2.947087018867478e-12
53,8.0,4.0,6,1,0.4,25,25,True,54,1.4547946985735117e-12,1.350391995863238e-12
53,8.0,4.0,6,3,0.4,25,25,True,53,1.442280322949685e-12,2.886423738912569e-12
53,8.0,4.0,6,6,0.4,25,25,True,55,1.4929724123646793e-12,3.011868532354356e-12
53,8.0,8.0,1,1,0.4,25,25,True,54,1.4976405532385328e-12,1.540081213599609e-12
53,8.0,8.0,1,3,0.4,25,25,True,54,1.4995088504221599e-12,2.9728441930387817e-12
53,8.0,8.0,1,6,0.4,25,25,True,56,1.5268342146157465e-12,3.1250557697148906e-12
53,8.0,8.0,3,1,0.4,25,25,True,54,1.4982435864868693e-12,1.539141210316064e-12
53,8.0,8.0,3,3,0.4,25,25,True,54,1.5093204464022847e-12,2.9903024501010123e-12
53,8.0,8.0,3,6,0.4,25,25,True,57,1.5162315847305763e-12,3.1534219679940634e-12
53,8.0,8.0,6,1,0.4,25,25,True,54,1.498189810059114e-12,1.5386090838898081e-12
53,8.0,8.0,6,3,0.4,25,25,True,54,1.398825499876466e-12,2.7000068847371494e-12
53,8.0,8.0,6,6,0.4,25,25,True,57,1.5369927552910667e-12,3.045896868059117e-12
53,8.0,16.0,1,1,0.4,25,25,True,53,1.4667642100896217e-12,2.9341945539940184e-12
53,8.0,16.0,1,3,0.4,25,25,True,55,1.518341008477364e-12,3.09280379084953e-12
53,8.0,16.0,1,6,0.4,25,25,True,57,1.536826221837373e-12,3.2051583609415957e-12
53,8.0,16.0,3,1,0.4,25,25,True,53,1.5007370346431514e-12,3.0150951180196728e-12
53,8.0,16.0,3,3,0.4,25,25,True,55,1.523503545541871e-12,3.0735969325235146e-12
53,8.0,16.0,3,6,0.4,25,25,True,59,1.5721868251716842e-12,3.4094949086238557e-12
53,8.0,16.0,6,1,0.4,25,25,True,53,1.452907238963519e-12,2.9097974030278806e-12
53,8.0,16.0,6,3,0.4,25,25,True,55,1.5165368960623482e-12,3.0508651160943145e-12
53,8.0,16.0,6,6,0.4,25,25,True,60,1.57862611871451e-12,3.152478278423132e-12
53,16.0,4.0,1,1,0.4,25,25,True,54,1.4547946953971381e-12,1.3503919986160951e-12
53,16.0,4.0,1,3,0.4,25,25,True,53,1.5832161970319447e-12,3.1201985439821556e-12
53,16.0,4.0,1,6,0.4,25,25,True,54,1.5049073098793997e-12,3.0115909765981996e-12
53,16.0,4.0,3,1,0.4,25,25,True,54,1.4547946960324128e-12,1.3503919943809304e-12
53,16.0,4.0,3,3,0.4,25,25,True,53,1.4990890473409735e-12,2.953755295909133e-12
53,16.0,4.0,3,6,0.4,25,25,True,54,1.4999113062685865e-12,2.8831936838003003e-12
53,16.0,4.0,6,1,0.4,25,25,True,54,1.4547946886208745e-12,1.350391992263348e-12
53,16.0,4.0,6,3,0.4,25,25,True,53,1.4246936963502321e-12,2.8501923043933175e-12
53,16.0,4.0,6,6,0.4,25,25,True,54,1.5066836667188e-12,3.0120628213836653e-12
53,16.0,8.0,1,1,0.4,25,25,True,54,1.4978580441943334e-12,1.5392784703111007e-12
53,16.0,8.0,1,3,0.4,25,25,True,54,1.416852746238817e-12,2.7551988468488275e-12
53,16.0,8.0,1,6,0.4,25,25,True,54,1.441680108626997e-12,2.9222735342671058e-12
53,16.0,8.0,3,1,0.4,25,25,True,54,1.4981603197600224e-12,1.5387864593652267e-12
53,16.0,8.0,3,3,0.4,25,25,True,54,1.4007128790183287e-12,2.757113981566306e-12
53,16.0,8.0,3,6,0.4,25,25,True,55,1.5018541965616805e-12,2.9951596758337473e-12
53,16.0,8.0,6,1,0.4,25,25,True,54,1.4981336483865793e-12,1.5385201793116643e-12
53,16.0,8.0,6,3,0.4,25,25,True,54,1.4983292384584956e-12,2.865249704164796e-12
53,16.0,8.0,6,6,0.4,25,25,True,55,1.5014656185030617e-12,2.8579916211413092e-12
53,16.0,16.0,1,1,0.4,25,25,True,53,1.4433523820578387e-12,2.9018662472957146e-12
53,16.0,16.0,1,3,0.4,25,25,True,54,1.508404512406969e-12,3.022998518176223e-12
53,16.0,16.0,1,6,0.4,25,25,True,55,1.4939716130868419e-12,2.991829006759872e-12
53,16.0,16.0,3,1,0.4,25,25,True,53,1.4631698630473977e-12,2.9355892716687038e-12
53,16.0,16.0,3,3,0.4,25,25,True,54,1.4487300248333668e-12,2.852162950262027e-12
53,16.0,16.0,3,6,0.4,25,25,True,56,1.5262235919522027e-12,3.069378085029939e-12
53,16.0,16.0,6,1,0.4,25,25,True,53,1.435553065309847e-12,2.883061844816126e-12
53,16.0,16.0,6,3,0.4,25,25,True,54,1.5100143357926754e-12,2.9511670884829755e-12
53,16.0,16.0,6,6,0.4,25,25,True,56,1.529720794479772e-12,3.055999897583206e-12
54,4.0,4.0,1,1,0.4,25,25,True,54,1.4548179386164855e-12,1.3503422942992338e-12
54,4.0,4.0,1,3,0.4,25,25,True,54,1.4990092500610785e-12,2.955167360818578e-12
54,4.0,4.0,1,6,0.4,25,25,True,57,1.5470957848151556e-12,3.2335245592207684e-12
54,4.0,4.0,3,1,0.4,25,25,True,54,1.4548179460280238e-12,1.350342287311212e-12
54,4.0,4.0,3,3,0.4,25,25,True,54,1.3079017036066176e-12,2.610973937056116e-12
54,4.0,4.0,3,6,0.4,25,25,True,58,1.5455137170050648e-12,3.1941116418465754e-12
54,4.0,4.0,6,1,0.4,25,25,True,54,1.4548179415811008e-12,1.350342286464179e-12
54,4.0,4.0,6,3,0.4,25,25,True,53,1.4734810593886039e-12,2.9503621767901222e-12
54,4.0,4.0,6,6,0.4,25,25,True,56,1.5353551763297446e-12,2.97520341696611e-12
54,4.0,8.0,1,1,0.4,25,25,True,54,1.461421695464482e-12,1.4835290114423305e-12
54,4.0,8.0,1,3,0.4,25,25,True,55,1.4638429357560767e-12,2.976716095837162e-12
54,4.0,8.0,1,6,0.4,25,25,True,59,1.5681900222830336e-12,3.3154035072868737e-12
54,4.0,8.0,3,1,0.4,25,25,True,54,1.4628608654282393e-12,1.482636279373506e-12
54,4.0,8.0,3,3,0.4,25,25,True,55,1.400837779108599e-12,2.8323177136968525e-12
54,4.0,8.0,3,6,0.4,25,25,True,62,1.607047828144914e-12,3.5894620609155936e-12
54,4.0,8.0,6,1,0.4,25,25,True,54,1.4629621299111495e-12,1.4819838065061042e-12
54,4.0,8.0,6,3,0.4,25,25,True,54,1.4698520178768604e-12,2.959660294621358e-12
54,4.0,8.0,6,6,0.4,25,25,True,60,1.5542567233239879e-12,3.119116076533146e-12
54,4.0,16.0,1,1,0.4,25,25,True,53,1.5012088794286171e-12,3.0300137399130733e-12
54,4.0,16.0,1,3,0.4,25,25,True,57,1.5307199952019346e-12,3.0505042936113114e-12
54,4.0,16.0,1,6,0.4,25,25,True,61,1.5693002453076588e-12,3.4914848789924235e-12
54,4.0,16.0,3,1,0.4,25,25,True,54,1.4964626759983446e-12,2.9950625313190926e-12
54,4.0,16.0,3,3,0.4,25,25,True,58,1.5532852781774409e-12,3.1463998073633093e-12
54,4.0,16.0,3,6,0.4,25,25,True,67,1.6521228829446954e-12,3.857303365606413e-12
54,4.0,16.0,6,1,0.4,25,25,True,53,1.4894405153675905e-12,3.0252675364828008e-12
54,4.0,16.0,6,3,0.4,25,25,True,56,1.3643253193862392e-12,2.821659572660451e-12
54,4.0,16.0,6,6,0.4,25,25,True,67,1.6463497232166446e-12,3.930189507173054e-12
54,8.0,4.0,1,1,0.4,25,25,True,54,1.4548179443339579e-12,1.3503422938757173e-12
54,8.0,4.0,1,3,0.4,25,25,True,54,1.4610708476414658e-12,2.9226655817726765e-12
54,8.0,4.0,1,6,0.4,25,25,True,55,1.5222823002147834e-12,3.0578872767250687e-12
54,8.0,4.0,3,1,0.4,25,25,True,54,1.454817940945826e-12,1.350342287311212e-12
54,8.0,4.0,3,3,0.4,25,25,True,53,1.4960706284927738e-12,2.9938933276962842e-12
54,8.0,4.0,3,6,0.4,25,25,True,55,1.5211998327657739e-12,2.958827627352889e-12
54,8.0,4.0,6,1,0.4,25,25,True,54,1.4548179392517602e-12,1.3503422847701131e-12
54,8.0,4.0,6,3,0.4,25,25,True,53,1.4399002823406448e-12,2.881955091238453e-12
54,8.0,4.0,6,6,0.4,25,25,True,55,1.4558632077665834e-12,2.956135336518173e-12
